0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,num
0.0,0.6722971,0.0,0.6205676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083259,0.0,0.0,0.0,0.0,0.53156525,0.0,0.0,0.0,0.86340964,0.0,0.4399252,0.17581889,0.0,0.0,0.0,0.0,0.0,0.703441,0.4076829,0.0,0.6482789,0.0,0.0,0.0,0.0,0.045891438,0.0,0.6583195,0.0,0.0,0.88496137,0.71787304,0.0,0.9363865,0.0,0.8517446,0.0,0.0,0.23640318,0.0,0.90337235,0.0,0.0,0.0,0.0,0.0,0.0,0.36430246,0.0,0.0,0.0,0.7905724,0.46499595,0.0,0.0,0.0,0.22565632,0.27920145,0.9391755,0.0,0.57360476,0.0,0.0,0.0,0.0,0.7431291,0.0,0.0,1.0034516,0.0,0.20664714,0.7326085,0.0,0.0,0.0,0.40807226,0.0,0.061864436,0.0,0.0,0.6201773,0.0,0.41317627,0.29747483,0.0205918,0.6757057,0.3127078,0.8553382,0.6676499,0.0,0.0,0.0,0.39632663,0.0,0.1822923,0.0,0.0,0.30015278,0.0,0.5614345,0.0,0.0,0.0,0.7070087,0.0,0.8545365,0.0,0.0,0.8119575,0.0,0.0,0.8689756,0.6152376,0.0,0.67618585,0.66122895,0.0
0.0,0.0,0.0,0.0,1.1103808,0.0,0.51694846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698194,0.0,0.0,0.0,1.0712224,0.0,0.04299089,0.0,0.0,0.0,0.80554396,0.0,0.0,0.0,0.79657036,0.107410416,0.0,0.8074491,0.0,0.0,0.803407,0.0,0.0,1.0709418,0.0,0.0,0.0,0.4762319,0.0,0.08619153,0.0,0.0,0.0,0.025175294,1.0020092,0.0,0.0,0.0,0.0,0.0,1.3905255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499906,0.0,0.0,0.0,0.0,0.68130195,1.0469563,0.0,0.0,0.0,0.0,0.69330364,0.0,0.0,0.0,0.0,0.0,0.41932306,0.04719987,0.0,0.0,0.06685755,0.0,0.83153343,0.0,0.033496544,0.0,0.28746757,1.0328659,0.0,0.0,0.0,0.0,0.0,1.0515128,0.0,0.0,0.0,0.0,0.0,0.9929761,0.0,0.3161589,0.3949306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56688654,0.53922355,0.0,0.549512,0.08400362,0.0,0.0,0.0,0.82370806,0.0,0.07947934,0.0,0.70450735,0.0,0.0,1.0
0.0,0.6534747,0.0,0.59954846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376293,0.0,0.0,0.06350608,0.0,0.4991181,0.0,0.0105369035,0.0,0.84631366,0.0,0.28916785,0.18447429,0.011555719,0.0,0.0,0.0,0.0,0.7901043,0.33469966,0.060626067,0.55567837,0.0,0.0,0.0,0.0,0.033469085,0.0,0.6499165,0.0,0.0,0.80191034,0.75950354,0.0,0.8776249,0.0,0.78762764,0.0,0.0,0.18049136,0.0,0.875335,0.0,0.0,0.0,0.0,0.0,0.0,0.3612108,0.0,0.0,0.0,0.76994467,0.35840163,0.0,0.0,0.0,0.23755601,0.22339553,0.81535614,0.0,0.4870343,0.0,0.0,0.0,0.0,0.74363166,0.0,0.0,1.0091726,0.0,0.29180488,0.7935448,0.0,0.0,0.0,0.3393031,0.0,0.06634622,0.0,0.0,0.6432921,0.0,0.30512193,0.1872672,0.039031457,0.57884896,0.30722758,0.74494183,0.58980215,0.0,0.025925722,0.0,0.45609593,0.0,0.13130535,0.0,0.0,0.21756817,0.0,0.5666307,0.0,0.0,0.0,0.6842542,0.0,0.7427572,0.0,0.0,0.82657623,0.0,0.0,0.8566216,0.6274734,0.0,0.56131876,0.6788326,0.0
0.0,0.6383004,0.0,0.56757385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686838,0.0,0.0,0.10437898,0.0,0.5139885,0.0,0.010487975,0.0,0.8699902,0.0,0.40800497,0.117021404,0.030723909,0.0,0.0,0.0,0.0,0.7003648,0.35716915,0.06505596,0.6174371,0.0,0.0,0.0,0.0,0.15862216,0.0,0.63931113,0.0,0.0,0.8672426,0.74872917,0.0,0.9165609,0.0,0.86640817,0.10059675,0.0,0.15757325,0.0,0.87072974,0.0,0.0023689687,0.0,0.0,0.0,0.0,0.30316898,0.0,0.0,0.0,0.76814914,0.4051816,0.0,0.0,0.0,0.3551687,0.2557764,0.9134914,0.0,0.5518627,0.0,0.0,0.0,0.0,0.7379577,0.0,0.0,1.0093446,0.0,0.15823151,0.73675287,0.0,0.0,0.0,0.37924027,0.0,0.12686594,0.0,0.0,0.62144923,0.0,0.34376836,0.26906568,0.13887036,0.6013669,0.22563435,0.85542303,0.61819893,0.0,0.06707389,0.0,0.4064917,0.0,0.11848294,0.0,0.0,0.22134852,0.0,0.5253215,0.0,0.0,0.0,0.7150251,0.0,0.86101973,0.0,0.0,0.8348314,0.0,0.0,0.8977733,0.56662166,0.0,0.6241219,0.63671917,0.0
0.0,0.54502594,0.0,0.535308,0.087059475,0.0,0.0,0.0,0.0,0.0,0.0,0.61421615,0.0,0.0,0.25531325,0.0,0.4568783,0.0,0.17057115,0.0,0.75707316,0.0,0.36337575,0.0,0.095558874,0.0,0.0,0.0,0.0070987707,0.6218706,0.31857878,0.13852738,0.5439,0.0,0.03533919,0.0,0.0,0.29406035,0.0,0.5458435,0.0,0.0,0.7191518,0.6113345,0.0,0.81837344,0.0,0.73004466,0.2096054,0.0,0.13845345,0.0,0.74281335,0.0,0.16938028,0.0,0.0,0.0,0.0,0.23075366,0.0,0.0,0.0,0.71379673,0.3024952,0.0,0.0,0.0,0.4571022,0.23633854,0.8577507,0.0,0.48194957,0.0,0.0,0.0,0.0,0.6464023,0.0,0.0,0.9089776,0.0,0.0894573,0.6210204,0.0,0.0,0.0,0.33449435,0.0,0.10119333,0.0,0.0,0.5344059,0.0,0.2453422,0.24927586,0.24534844,0.54462546,0.14870983,0.7706945,0.56151396,0.0,0.19016959,0.0,0.39938837,0.0,0.07688959,0.0,0.0,0.1637784,0.0,0.4712918,0.0,0.0,0.0,0.6770796,0.0,0.7591036,0.0,0.0,0.7295523,0.0018327432,0.0,0.81285834,0.5045997,0.04798679,0.5839236,0.55606586,0.0
0.0,0.43298978,0.0,0.35834703,0.06560726,0.0,0.0,0.0,0.0,0.0,0.0,0.47361973,0.0,0.0,0.28344467,0.0,0.3812048,0.0,0.18625095,0.0,0.6140444,0.0,0.2597275,0.0,0.17282014,0.0,0.0,0.0,0.05870808,0.42022023,0.2081581,0.16899425,0.40131328,0.0,0.106751785,0.0,0.0,0.32321814,0.0,0.35220653,0.0,0.0,0.51929504,0.4771029,0.0,0.5575236,0.0,0.5789032,0.27890953,0.0,0.036548316,0.0,0.60635984,0.0,0.25905448,0.0,0.0,0.0,0.0,0.067515776,0.0,0.0,0.053571068,0.5607149,0.27660716,0.0,0.0,0.011514835,0.37397927,0.14812842,0.6073385,0.0,0.42548162,0.0,0.0,0.0,0.0,0.55241644,0.0,0.0,0.74730015,0.0,0.0,0.5038027,0.0,0.026993714,0.0,0.27106586,0.0,0.16570844,0.102999225,0.0,0.40516037,0.0,0.06804184,0.10164119,0.25663665,0.346808,0.0,0.6652157,0.40494433,0.0,0.21591939,0.0,0.22000328,0.0,0.0,0.0,0.0,0.07275751,0.0,0.3548493,0.0,0.0,0.04201068,0.5645027,0.0,0.5201923,0.0,0.0,0.6405625,0.0,0.0,0.6674593,0.3251108,0.059769258,0.3590418,0.3814482,0.0
0.0,0.5374833,0.0,0.38419646,0.41148606,0.0,0.06197093,0.0,0.0,0.0,0.0,0.25465447,0.0,0.0,0.4717427,0.0,0.2519394,0.0,0.4935653,0.0,0.5962639,0.0,0.01595452,0.0,0.32891962,0.0,0.0,0.0,0.3164325,0.60776126,0.0,0.39062753,0.27318498,0.0,0.32155138,0.0,0.0,0.48229417,0.0,0.4262202,0.0,0.012686389,0.41007105,0.53789103,0.0,0.41165078,0.0,0.561872,0.44239795,0.0,0.0,0.0,0.50737566,0.0,0.682954,0.0,0.0,0.0,0.0,0.16697122,0.0,0.0,0.30676055,0.56660765,0.0,0.0,0.0,0.22024994,0.6484684,0.0,0.44116172,0.0,0.0,0.025790285,0.0,0.0,0.0,0.5603212,0.0,0.0,0.82873255,0.0,0.023706123,0.53390896,0.0,0.3206447,0.0,0.2624704,0.0,0.11331036,0.26609048,0.0,0.32082728,0.0,0.0282197,0.0,0.41335928,0.0,0.14850171,0.47644344,0.17680241,0.0,0.40875137,0.0,0.52618784,0.0,0.0,0.0,0.0,0.0,0.0,0.24970144,0.0,0.027970744,0.16632532,0.4937143,0.043984525,0.49618155,0.0,0.0,0.5983237,0.22099437,0.0,0.74156123,0.3399119,0.21835877,0.05585606,0.39535195,0.0
0.0,0.7492883,0.0,0.75968665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782027,0.0,0.0,0.0,0.0,0.56933415,0.0,0.0,0.0,0.9539165,0.0,0.3866945,0.1593391,0.0,0.0,0.0,0.0,0.0,0.71758974,0.4596705,0.0,0.6191071,0.0,0.0,0.0,0.0,0.0,0.0,0.71139586,0.0,0.0,0.8605202,0.76901317,0.0,0.9745069,0.0,0.8417217,0.0,0.0,0.2032545,0.0,0.9052024,0.0,0.0,0.0,0.0,0.0,0.0,0.511917,0.0,0.0,0.0,0.9031165,0.49465677,0.0,0.0,0.0,0.15849486,0.29577124,0.9647044,0.0,0.5229577,0.0,0.0,0.0,0.0,0.7992327,0.0,0.0,1.1026784,0.0,0.3144379,0.86045337,0.0,0.0,0.0,0.4180241,0.0,0.020972375,0.0,0.0,0.62780863,0.0,0.34766737,0.23767798,0.0,0.70626396,0.46226886,0.79851806,0.6165809,0.0,0.0,0.0,0.5023358,0.0,0.15632614,0.0,0.0,0.30584505,0.0,0.65538466,0.0,0.0,0.0,0.7491981,0.0,0.8040861,0.0,0.0,0.9214263,0.0,0.0,0.92721266,0.7093472,0.0,0.59273577,0.7914543,0.0
0.0,0.0,0.0,0.0,1.1108079,0.0,0.49469507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1620826,0.0,0.0,0.0,1.0962863,0.0,0.0,0.0,0.0,0.0,0.81727225,0.0,0.0,0.0,0.80524266,0.061583675,0.0,0.7981742,0.0,0.0,0.8045961,0.0,0.0,1.0777361,0.0,0.0,0.0,0.47502023,0.0,0.045533195,0.0,0.0,0.0,0.0,0.9756642,0.0,0.0,0.0,0.0,0.0,1.4092908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66048324,0.0,0.0,0.0,0.0,0.6674883,1.0711545,0.0,0.0,0.0,0.0,0.68784696,0.0,0.0,0.0,0.0,0.0,0.43907315,0.0056972606,0.0,0.0,0.04139331,0.0,0.8309732,0.0,0.0,0.0,0.2905942,1.0174717,0.0,0.0,0.0,0.0,0.0,1.0602074,0.0,0.0,0.0,0.0,0.0,0.99675876,0.0,0.3200499,0.41637605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57932985,0.5216379,0.0,0.55387527,0.045405503,0.0,0.0,0.0,0.8275265,0.0,0.045219522,0.0,0.7260704,0.0,0.0,1.0
0.0,0.079836816,0.0,0.0,0.90632546,0.0,0.3702375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902046,0.0,0.0,0.0,0.93944573,0.0,0.2399173,0.0,0.0,0.0,0.74270105,0.0,0.0,0.0,0.60448396,0.3905573,0.0,0.7092893,0.0,0.0,0.7010535,0.0,0.0,0.88829696,0.0,0.066005625,0.0,0.2953512,0.03197477,0.22962013,0.0,0.06559052,0.0,0.23735708,0.79727197,0.0,0.0,0.0,0.16176057,0.0,1.1519954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164598,0.19023135,0.0,0.0,0.0,0.5608431,1.0321189,0.0,0.12534694,0.0,0.0,0.53882277,0.0,0.0,0.0,0.22401017,0.0,0.29781163,0.29151386,0.0,0.0,0.29565102,0.0,0.5859824,0.0,0.11138918,0.0,0.29318517,0.79733634,0.0,0.06106053,0.0,0.0,0.0,0.88031733,0.0,0.0,0.08880254,0.0,0.0,0.9064323,0.0,0.33095843,0.31090674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343857,0.4073549,0.09184381,0.3734358,0.26505774,0.0,0.0,0.15208173,0.5781111,0.0,0.26097497,0.017572101,0.56335443,0.0,0.122690335,1.0
