0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,7.2,8.2,9.2,10.2,11.2,12.2,13.2,14.2,15.2,0.3,1.3,2.3,3.3,4.3,5.3,6.3,7.3,8.3,9.3,10.3,11.3,12.3,13.3,14.3,15.3,num
0.8435525,0.62544394,0.5556172,0.760166,0.7655259,0.5969823,0.53024274,0.40211955,0.6519769,0.51448053,0.3082545,0.8612811,0.5553019,0.48995927,0.42979747,0.5472655,0.5545348,0.6091932,0.5834912,0.63633305,0.26506183,0.38223144,0.5264345,0.5053417,0.5423145,0.35360444,0.20024933,0.3504572,0.5207342,0.435843,0.8086743,0.6021839,0.48050243,0.28458077,0.47902757,0.4783403,0.45436224,0.677551,0.6364001,0.31627142,0.3010932,0.29000062,0.22701098,0.44703573,0.5092474,0.47161856,0.63877183,0.5324509,0.45183712,0.67409784,0.7318899,0.3759565,0.4540365,0.48958218,0.33553147,0.33539873,0.42396304,0.4146796,0.41111335,0.3568747,0.58923894,0.45363918,0.36417297,0.67154425,0.75
0.8592441,0.56761897,0.54796267,0.7135282,0.74764395,0.60898167,0.51994115,0.43110722,0.5778831,0.4885157,0.30024138,0.85728455,0.5467632,0.4656284,0.39845812,0.621056,0.50580066,0.590069,0.51540947,0.37053025,0.3530957,0.46807936,0.56122005,0.5690392,0.6113394,0.57335836,0.2607152,0.42866912,0.58167505,0.3353475,0.6452657,0.6335117,0.4775551,0.30650616,0.41690803,0.38508603,0.4260855,0.6661548,0.60806096,0.35735542,0.28712645,0.3632194,0.22243612,0.4564238,0.4721925,0.5188878,0.6927506,0.5217838,0.42164442,0.5620765,0.5865914,0.36984763,0.3769813,0.5303528,0.4371754,0.34866065,0.5622906,0.43656394,0.310992,0.33630827,0.47348678,0.44896248,0.33137962,0.64496225,0.75
0.78003883,0.6974576,0.38951126,0.59751844,0.7718909,0.5716293,0.48834136,0.4867431,0.58334494,0.5272265,0.19624208,0.7924968,0.55515844,0.44879693,0.50002265,0.5778921,0.43307927,0.60285497,0.6916509,0.53743887,0.37354198,0.46109012,0.47635996,0.5096136,0.52361745,0.45436376,0.3262381,0.3847018,0.66117924,0.5346392,0.72342044,0.41857323,0.47876897,0.2811007,0.552988,0.5726452,0.52133626,0.58875483,0.68921745,0.30926523,0.3115783,0.30919078,0.46488792,0.37860408,0.6038016,0.2762777,0.6150992,0.654448,0.49514976,0.6779234,0.61239266,0.51705474,0.5468839,0.4378307,0.4809493,0.47533336,0.4901679,0.44570455,0.66121835,0.5345395,0.66747457,0.32909235,0.60327595,0.4970781,0.5
0.7135235,0.60788786,0.48363468,0.6945294,0.80682343,0.6129198,0.6601574,0.640414,0.64017755,0.57214516,0.2503567,0.77020824,0.49761915,0.4654638,0.5358337,0.6316643,0.6038523,0.32913747,0.5003979,0.4952714,0.6136652,0.57607764,0.6457159,0.73365706,0.67921656,0.8326694,0.5052494,0.33945164,0.76474303,0.41602147,0.6025935,0.47303122,0.5104482,0.3920488,0.47845432,0.45855862,0.46502903,0.5731225,0.55347663,0.42510158,0.230222,0.38279217,0.4135322,0.42932764,0.50984615,0.47357297,0.65375906,0.53832483,0.3370793,0.6220474,0.46200892,0.54696584,0.40094644,0.6224458,0.4112074,0.47569898,0.6240694,0.4425321,0.44020307,0.5096953,0.3576672,0.3907933,0.52091026,0.66533107,0.25
0.8506717,0.522852,0.50484455,0.7075348,0.7701068,0.6037875,0.55365247,0.45688292,0.5958558,0.49537203,0.30711964,0.83877754,0.5007132,0.43466687,0.4146375,0.57359105,0.5203568,0.5730472,0.547876,0.35930118,0.36955068,0.55676067,0.50667024,0.45013615,0.55885965,0.45265105,0.37824357,0.46900928,0.44044453,0.4148645,0.53101814,0.62199956,0.5637829,0.2969923,0.49844626,0.41294694,0.46603978,0.64129007,0.60258776,0.32575268,0.3237662,0.32435122,0.27062964,0.4182739,0.46600166,0.39296365,0.6989174,0.55015683,0.42463663,0.5699976,0.62524265,0.4890731,0.38877365,0.57284904,0.48932746,0.4965798,0.5523902,0.5026287,0.43339506,0.42602718,0.63297236,0.38477367,0.41464975,0.5602531,0.25
0.7066593,0.6962274,0.31383723,0.4386752,0.72474855,0.6265777,0.47400042,0.60085875,0.52805847,0.5666141,0.15636162,0.72993934,0.47050545,0.41467452,0.66153586,0.66755265,0.5469964,0.50544477,0.59781885,0.3269299,0.3697054,0.48189336,0.61828715,0.5097314,0.57115465,0.5382528,0.39540374,0.61632437,0.4165219,0.48107976,0.5966747,0.61385334,0.7393162,0.3977898,0.6242935,0.31340042,0.46358114,0.5736498,0.5882416,0.41239396,0.35088435,0.37478742,0.41585618,0.37533855,0.5771756,0.38208312,0.67632216,0.5228973,0.4429902,0.70073676,0.6579816,0.5162678,0.5258052,0.46461183,0.37727115,0.38714772,0.40000075,0.5539646,0.59792274,0.39748192,0.7254429,0.3540898,0.3975585,0.62248176,0.25
0.76083547,0.6306455,0.577827,0.6804186,0.69704825,0.5770364,0.46902227,0.4681439,0.6587766,0.52010137,0.39825127,0.8588014,0.50046897,0.6177951,0.5582185,0.6816576,0.41892728,0.4850596,0.6373481,0.48986453,0.461259,0.62176424,0.38678434,0.48312977,0.56814444,0.5929088,0.38330257,0.36915034,0.6925138,0.44474807,0.57038474,0.50785285,0.4996295,0.25671646,0.45747006,0.43086722,0.4442977,0.68442106,0.62902254,0.33726323,0.3004136,0.31940275,0.2542246,0.3995885,0.47988296,0.43290102,0.71202374,0.54869705,0.46422753,0.4347448,0.49509373,0.3996006,0.29872367,0.4365877,0.43301222,0.4193463,0.54726225,0.45842087,0.37613118,0.37494293,0.535701,0.4846931,0.35428914,0.55745107,0.25
0.7858034,0.5377584,0.45535564,0.58909684,0.7497001,0.6470801,0.55877244,0.5829795,0.51349795,0.520876,0.24503429,0.7975396,0.49069735,0.38413715,0.5226113,0.6489161,0.50560176,0.586784,0.5409993,0.36042303,0.37212256,0.40723044,0.63928515,0.5631633,0.61486316,0.5562132,0.32530075,0.5559742,0.46526048,0.37726486,0.52089876,0.5957042,0.60840225,0.35873723,0.5790098,0.44064263,0.45368096,0.48937643,0.5713245,0.42941117,0.28496793,0.3419926,0.42033634,0.37607822,0.5261233,0.3859216,0.6943515,0.57271063,0.3460519,0.6637384,0.62042606,0.48506814,0.51928777,0.49896637,0.35726812,0.3106377,0.5595775,0.6605444,0.44380113,0.3958341,0.57988733,0.42388815,0.32601252,0.6779097,0.0
0.78310716,0.68650466,0.48029467,0.7366631,0.75979507,0.47687268,0.58010066,0.39455846,0.5827209,0.50114757,0.22995558,0.83205193,0.5378137,0.47640488,0.37208015,0.50018096,0.53382933,0.48969328,0.54667836,0.70320445,0.24227114,0.43161252,0.5513702,0.49428993,0.54379374,0.34856746,0.23102729,0.3464244,0.45193413,0.4564335,0.7272059,0.64928025,0.56210136,0.39764175,0.5287815,0.44764277,0.4694921,0.5656906,0.58235806,0.3368642,0.29004917,0.2939856,0.4283171,0.31279045,0.4825333,0.42563298,0.6925527,0.5212017,0.37261087,0.68229944,0.61809075,0.5602965,0.5816292,0.5852814,0.42490578,0.48956543,0.38582072,0.45196286,0.45799652,0.51652366,0.6732679,0.2596737,0.49436352,0.61444044,0.75
