0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,num
0.49276385,0.49648353,0.46741226,0.5072592,0.4952248,0.5026963,0.50328237,0.5100716,0.5126393,0.499893,0.51480955,0.4968455,0.52747285,0.49288607,0.49973923,0.4782339,0.50639355,0.48708284,0.47270733,0.51536435,0.502989,0.49548528,0.47112632,0.5295681,0.49352098,0.48896864,0.48881677,0.48243442,0.5081071,0.487479,0.49818933,0.50789905,0.4901208,0.47062194,0.47064826,0.48787388,0.49781033,0.5004483,0.5072134,0.47865498,0.5193811,0.516864,0.5141151,0.47872996,0.4838953,0.514852,0.5177721,0.48531362,0.46709198,0.51063615,0.4972689,0.5109807,0.48767382,0.49702087,0.5085482,0.48310417,0.4836007,0.5159321,0.4880685,0.49150622,0.4979111,0.49821246,0.47129676,0.50458837,0.0
0.46961802,0.51283514,0.45906475,0.51994526,0.48378408,0.49691215,0.47537285,0.5204408,0.50481874,0.51094735,0.51225364,0.48449484,0.5213274,0.4916454,0.5320914,0.4793913,0.52109915,0.49352342,0.48150358,0.47981435,0.55653876,0.481932,0.490992,0.5587824,0.50402606,0.46540037,0.47724286,0.48215583,0.49487525,0.50491244,0.48363855,0.5190641,0.48310658,0.4255687,0.49795306,0.44548532,0.4891449,0.46442172,0.5042503,0.5198777,0.5272395,0.5233407,0.4898092,0.45217943,0.51289046,0.5476811,0.54362965,0.46656868,0.49543408,0.5053214,0.49341044,0.48398957,0.47285426,0.5187893,0.5277053,0.48834184,0.4492621,0.5039312,0.48762205,0.48479503,0.48885205,0.524594,0.46856302,0.51191056,1.0
0.48092988,0.51122695,0.44433326,0.51792896,0.48776135,0.48920476,0.464286,0.51711553,0.50857395,0.49688748,0.51332784,0.50484127,0.5458461,0.50400436,0.5257099,0.48841888,0.49432072,0.49744394,0.48683563,0.5039196,0.5086129,0.4823401,0.5004739,0.537161,0.5031873,0.4883232,0.48816073,0.4811275,0.4848632,0.48620144,0.51083124,0.4941226,0.48265818,0.45933223,0.47645095,0.45082456,0.50036806,0.47058982,0.4993065,0.48608634,0.51660055,0.5279597,0.5189071,0.45914197,0.488257,0.5131901,0.536181,0.4910904,0.44843724,0.5189656,0.5209272,0.51019245,0.46664137,0.50484234,0.517912,0.45706257,0.46875277,0.5131824,0.4679438,0.47966015,0.5044475,0.5039811,0.4585508,0.5077058,0.0
0.4897799,0.49845812,0.45789742,0.5123405,0.4938918,0.5017977,0.49901083,0.51911604,0.51280844,0.50054413,0.52080286,0.4928758,0.53586596,0.48566025,0.49977535,0.4729795,0.5144728,0.47727478,0.4690981,0.51098645,0.5084352,0.49163252,0.46868291,0.537305,0.49307883,0.48952627,0.48334736,0.48018748,0.5126034,0.48611692,0.49595982,0.5087905,0.48175353,0.4658569,0.47066638,0.48263538,0.5030619,0.50070477,0.50753486,0.4818624,0.5188217,0.5185454,0.5179394,0.47517893,0.485093,0.5205979,0.5204589,0.48182708,0.46342644,0.51230717,0.49995166,0.51133823,0.48100758,0.5002194,0.5093334,0.48063463,0.47611693,0.5125416,0.484249,0.48867765,0.49802795,0.5009803,0.46218595,0.50735027,0.0
0.4960721,0.4958429,0.4630032,0.5152367,0.50475603,0.4957229,0.50105625,0.51928216,0.5134183,0.50662917,0.517868,0.50614095,0.5244047,0.49127588,0.52025026,0.48739648,0.5044932,0.49890316,0.47745427,0.5110493,0.51810455,0.48796678,0.49387655,0.5549923,0.5109263,0.4908531,0.47921494,0.48310652,0.4680822,0.4940868,0.4954827,0.52867717,0.47609136,0.45398784,0.47436634,0.48048624,0.51869535,0.4824798,0.5185062,0.5016003,0.52780753,0.5262487,0.51575565,0.46548015,0.48559543,0.53017,0.5393951,0.48926884,0.43803704,0.52837384,0.5168142,0.5060993,0.48777393,0.49572888,0.52216226,0.47729924,0.46503282,0.49601507,0.4725408,0.4839352,0.4810121,0.5222052,0.4554946,0.4969705,0.0
0.50722396,0.49407977,0.47462597,0.5045453,0.50107837,0.49421692,0.4949072,0.50118256,0.50276923,0.509775,0.5229924,0.50968796,0.50698173,0.4905612,0.48859534,0.48123422,0.5067537,0.49319538,0.4568066,0.5167451,0.5255443,0.5044756,0.49884447,0.5170655,0.5151451,0.49063942,0.5040153,0.45627052,0.4728561,0.49351886,0.49503952,0.505726,0.48846367,0.47041264,0.47218716,0.49016657,0.5173247,0.48855975,0.51262623,0.50066847,0.52363694,0.5110016,0.521216,0.4841261,0.49500918,0.5170752,0.526881,0.47467256,0.471452,0.49802774,0.53452504,0.51605874,0.4730069,0.50967664,0.52782327,0.4748555,0.48275435,0.4822751,0.47428536,0.48048297,0.48274466,0.5167289,0.46033418,0.4900895,0.0
0.484616,0.48167253,0.47220504,0.509365,0.49001792,0.49707472,0.48590788,0.47989148,0.5144632,0.5200822,0.52232933,0.5085159,0.5331307,0.5025118,0.5161286,0.478477,0.48469895,0.49957827,0.4781286,0.5065422,0.52615607,0.502274,0.48854542,0.53625387,0.5136316,0.4856308,0.4752872,0.4713175,0.4787503,0.49533617,0.4945038,0.5156545,0.47191575,0.4334947,0.4667816,0.4561302,0.5035442,0.48249528,0.4832526,0.5150566,0.51732045,0.49446735,0.4965711,0.45619228,0.4963544,0.5406222,0.53892696,0.46058357,0.4434896,0.50513583,0.5237032,0.50956213,0.4240997,0.49300048,0.5500682,0.4729397,0.4643156,0.50744134,0.47565526,0.47804433,0.46799207,0.5188995,0.45797738,0.5117011,0.0
0.5078036,0.51344943,0.45531613,0.5094112,0.48517066,0.49194646,0.47347108,0.52058035,0.5271582,0.49261904,0.5203809,0.4854299,0.54067576,0.49538988,0.50991464,0.4669841,0.51944035,0.48079216,0.46175277,0.50777096,0.4993417,0.5045398,0.48218814,0.5224828,0.48755628,0.49404186,0.49722308,0.47890466,0.51066124,0.48536402,0.5028997,0.49440536,0.4792107,0.47081044,0.47318956,0.48865432,0.5147339,0.48208523,0.52913666,0.48237,0.528674,0.5334338,0.5089716,0.47356015,0.4701906,0.5229361,0.5377902,0.47163394,0.45634326,0.5126279,0.48907602,0.51607937,0.48991346,0.49104604,0.516019,0.4769171,0.48165596,0.5270023,0.49024606,0.50555354,0.51390666,0.5061992,0.46558166,0.5082836,0.0
0.46781403,0.5000444,0.46123737,0.5192444,0.475323,0.5039903,0.47189042,0.5149256,0.5110685,0.5041136,0.5040743,0.48555675,0.5254912,0.49174482,0.53801286,0.4911582,0.5229602,0.49738508,0.4927449,0.4787673,0.5411628,0.49350458,0.4884145,0.55727565,0.5112834,0.46814203,0.4845869,0.4974813,0.49010092,0.50120074,0.49217844,0.5172713,0.48968282,0.43365917,0.5047052,0.44655985,0.49000528,0.46433806,0.50928515,0.5244958,0.5406533,0.5242356,0.4885375,0.44888127,0.51101846,0.5479374,0.5505101,0.4588588,0.4875489,0.49593717,0.48701307,0.49586692,0.46924186,0.52225155,0.5275442,0.48859486,0.4482207,0.5139646,0.48707673,0.48708376,0.4819507,0.5101994,0.46584016,0.507907,1.0
